,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__l2_regularization,param_classifier__learning_rate,param_classifier__max_bins,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
122,0.36655316352844236,0.01648717038384805,0.034581995010375975,0.000727572202202753,4.6429550611735695e-06,0.002324065790893395,166,17,57,"{'classifier__l2_regularization': 4.6429550611735695e-06, 'classifier__learning_rate': 0.002324065790893395, 'classifier__max_bins': 166, 'classifier__max_leaf_nodes': 17, 'classifier__min_samples_leaf': 57}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,327
123,0.28859357833862304,0.033205821481060015,0.024126529693603516,0.0014455926419282576,2.650429709945685,1.3428101230666167,8,123,2,"{'classifier__l2_regularization': 2.650429709945685, 'classifier__learning_rate': 1.3428101230666167, 'classifier__max_bins': 8, 'classifier__max_leaf_nodes': 123, 'classifier__min_samples_leaf': 2}",0.8243483008052409,0.8237783237783238,0.8276003276003276,0.8254163254163254,0.8235053235053235,0.8249297202211083,0.0014873867485960747,187
124,0.12861928939819336,0.004505297220482707,0.02469773292541504,0.00211505813458436,0.0021238742462180065,1.1814613024389837,82,19,54,"{'classifier__l2_regularization': 0.0021238742462180065, 'classifier__learning_rate': 1.1814613024389837, 'classifier__max_bins': 82, 'classifier__max_leaf_nodes': 19, 'classifier__min_samples_leaf': 54}",0.8393612665483827,0.8461643461643462,0.8428883428883429,0.8447993447993448,0.8501228501228502,0.8446672301046533,0.0035592215317543307,117
125,0.25080556869506837,0.013795818597032149,0.03369450569152832,0.0009552145441184141,0.041090642361496066,0.020100831400744368,101,7,1,"{'classifier__l2_regularization': 0.041090642361496066, 'classifier__learning_rate': 0.020100831400744368, 'classifier__max_bins': 101, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 1}",0.8381329329875802,0.8267813267813268,0.8291018291018291,0.8329238329238329,0.8346983346983347,0.8323276512985807,0.004021057380752919,164
126,0.10422430038452149,0.0041871469190818715,0.022524452209472655,0.001451047043922282,0.00012287768829994416,2.588089599656472,20,25,1,"{'classifier__l2_regularization': 0.00012287768829994416, 'classifier__learning_rate': 2.588089599656472, 'classifier__max_bins': 20, 'classifier__max_leaf_nodes': 25, 'classifier__min_samples_leaf': 1}",0.597379555070288,0.7467922467922468,0.7073437073437073,0.7611247611247611,0.25484575484575483,0.6134972050353517,0.18828662768922996,473
127,0.21023764610290527,0.009679144972129412,0.030065059661865234,0.0035110347694784923,2.296257049345807,0.013185778046512664,7,3,79,"{'classifier__l2_regularization': 2.296257049345807, 'classifier__learning_rate': 0.013185778046512664, 'classifier__max_bins': 7, 'classifier__max_leaf_nodes': 3, 'classifier__min_samples_leaf': 79}",0.775624402893408,0.7753207753207754,0.7772317772317773,0.7761397761397761,0.7713622713622713,0.7751358005896016,0.0019956731035852483,311
128,0.7220181941986084,0.01530750281768986,0.036167478561401366,0.0008472753687176118,0.012348815265279058,0.004475553579771149,20,50,5,"{'classifier__l2_regularization': 0.012348815265279058, 'classifier__learning_rate': 0.004475553579771149, 'classifier__max_bins': 20, 'classifier__max_leaf_nodes': 50, 'classifier__min_samples_leaf': 5}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,327
129,0.11566171646118165,0.010431102919332351,0.02268810272216797,0.0014831365119565357,1.5660874335699784,2.32024542089887,44,17,9,"{'classifier__l2_regularization': 1.5660874335699784, 'classifier__learning_rate': 2.32024542089887, 'classifier__max_bins': 44, 'classifier__max_leaf_nodes': 17, 'classifier__min_samples_leaf': 9}",0.7573358809881261,0.44594594594594594,0.7526617526617526,0.6276276276276276,0.7006552006552007,0.6568452815757306,0.1153522143547374,459
130,0.24505653381347656,0.0076339935219015415,0.031957054138183595,0.002380035467282582,11.121407351170092,0.0016379711120457052,67,6,10,"{'classifier__l2_regularization': 11.121407351170092, 'classifier__learning_rate': 0.0016379711120457052, 'classifier__max_bins': 67, 'classifier__max_leaf_nodes': 6, 'classifier__min_samples_leaf': 10}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,327
131,3.154542016983032,0.2523211167891391,0.04335908889770508,0.0014434402302544794,0.019443427809734962,0.004317695640205669,107,238,2,"{'classifier__l2_regularization': 0.019443427809734962, 'classifier__learning_rate': 0.004317695640205669, 'classifier__max_bins': 107, 'classifier__max_leaf_nodes': 238, 'classifier__min_samples_leaf': 2}",0.8247577453255084,0.8067158067158067,0.8168168168168168,0.8150423150423151,0.8166803166803167,0.8160026001161527,0.005743544120099232,199
132,0.26532831192016604,0.039780350838771655,0.024652624130249025,0.001541309518253149,62.248930195012186,7.086816763217323,23,143,1,"{'classifier__l2_regularization': 62.248930195012186, 'classifier__learning_rate': 7.086816763217323, 'classifier__max_bins': 23, 'classifier__max_leaf_nodes': 143, 'classifier__min_samples_leaf': 1}",0.7664801419407671,0.7828282828282829,0.7321867321867321,0.7682227682227682,0.785012285012285,0.7669460420381671,0.01891397061282665,321
133,0.1372985363006592,0.011669786177589375,0.023621606826782226,0.0026080983457649996,0.6048539216230937,3.4851489671175018,41,28,53,"{'classifier__l2_regularization': 0.6048539216230937, 'classifier__learning_rate': 3.4851489671175018, 'classifier__max_bins': 41, 'classifier__max_leaf_nodes': 28, 'classifier__min_samples_leaf': 53}",0.7915927391838405,0.7287742287742288,0.6964236964236964,0.44471744471744473,0.7723177723177723,0.6867651762833965,0.12550156691497422,449
134,2.941785764694214,0.47457590003525846,0.04030451774597168,0.001837506516927425,0.0009728906548950962,0.0025951994604831805,23,222,39,"{'classifier__l2_regularization': 0.0009728906548950962, 'classifier__learning_rate': 0.0025951994604831805, 'classifier__max_bins': 23, 'classifier__max_leaf_nodes': 222, 'classifier__min_samples_leaf': 39}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,327
135,0.34209532737731935,0.024885768414187284,0.03501319885253906,0.0006167740353724933,7.505726160666976,0.009967417467770901,192,14,1,"{'classifier__l2_regularization': 7.505726160666976, 'classifier__learning_rate': 0.009967417467770901, 'classifier__max_bins': 192, 'classifier__max_leaf_nodes': 14, 'classifier__min_samples_leaf': 1}",0.829261635048451,0.8255528255528255,0.8281463281463282,0.8254163254163254,0.825962325962326,0.8268678880252512,0.0015505418354936648,184
136,0.37776761054992675,0.016445715109011782,0.03521466255187988,0.0012637926107647776,1.6191984995398751e-06,0.043256250794576116,64,16,54,"{'classifier__l2_regularization': 1.6191984995398751e-06, 'classifier__learning_rate': 0.043256250794576116, 'classifier__max_bins': 64, 'classifier__max_leaf_nodes': 16, 'classifier__min_samples_leaf': 54}",0.8566944179063737,0.8618618618618619,0.8591318591318591,0.8549003549003549,0.8569478569478569,0.8579072701496612,0.0023904575862324544,40
137,0.13953795433044433,0.009835714914761906,0.023560571670532226,0.0022019881575775003,0.023054925041003295,1.8398124257539155,172,41,3,"{'classifier__l2_regularization': 0.023054925041003295, 'classifier__learning_rate': 1.8398124257539155, 'classifier__max_bins': 172, 'classifier__max_leaf_nodes': 41, 'classifier__min_samples_leaf': 3}",0.8188890405350076,0.8187278187278187,0.8015288015288016,0.8245973245973246,0.8170898170898171,0.816166560495754,0.007748110930347631,197
138,0.08860960006713867,0.006802355636111943,0.021214914321899415,0.0028534697543834944,0.000510688265954435,6.204561316540261,122,5,1,"{'classifier__l2_regularization': 0.000510688265954435, 'classifier__learning_rate': 6.204561316540261, 'classifier__max_bins': 122, 'classifier__max_leaf_nodes': 5, 'classifier__min_samples_leaf': 1}",0.28906783130885766,0.28446628446628447,0.2802347802347802,0.2971607971607972,0.2971607971607972,0.28961809806630334,0.006762769398127155,492
139,0.1537156581878662,0.015710849661368143,0.025232458114624025,0.0014144498001299537,0.00025075600886012074,0.38039767398422586,12,8,5,"{'classifier__l2_regularization': 0.00025075600886012074, 'classifier__learning_rate': 0.38039767398422586, 'classifier__max_bins': 12, 'classifier__max_leaf_nodes': 8, 'classifier__min_samples_leaf': 5}",0.8390883035348711,0.8497133497133497,0.8465738465738466,0.8390663390663391,0.8417963417963418,0.8432476361369498,0.0042369488095339615,132
140,0.15273728370666503,0.011614336662450056,0.023517751693725587,0.001836663880946598,1.930967486354744e-05,0.5372127593622361,3,12,6,"{'classifier__l2_regularization': 1.930967486354744e-05, 'classifier__learning_rate': 0.5372127593622361, 'classifier__max_bins': 3, 'classifier__max_leaf_nodes': 12, 'classifier__min_samples_leaf': 6}",0.8111095946499249,0.8071253071253072,0.8011193011193011,0.8053508053508054,0.8071253071253072,0.8063660630741291,0.003231509063099466,227
141,0.19568281173706054,0.016770487263299123,0.027041196823120117,0.0032424291927069574,173.03660195111055,0.5737852058590035,2,3,4,"{'classifier__l2_regularization': 173.03660195111055, 'classifier__learning_rate': 0.5737852058590035, 'classifier__max_bins': 2, 'classifier__max_leaf_nodes': 3, 'classifier__min_samples_leaf': 4}",0.8016923706837723,0.8028938028938029,0.800982800982801,0.7968877968877969,0.8038493038493039,0.8012612150594954,0.002398071837775135,256
142,0.36156764030456545,0.021957788683141962,0.035301828384399415,0.0014686691110397216,5.639311136489074,0.0019179716627507914,232,18,68,"{'classifier__l2_regularization': 5.639311136489074, 'classifier__learning_rate': 0.0019179716627507914, 'classifier__max_bins': 232, 'classifier__max_leaf_nodes': 18, 'classifier__min_samples_leaf': 68}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,327
143,0.19342808723449706,0.005828643397872631,0.02917137145996094,0.0011727476638724167,4.372898429474426,0.012890042944283987,130,3,76,"{'classifier__l2_regularization': 4.372898429474426, 'classifier__learning_rate': 0.012890042944283987, 'classifier__max_bins': 130, 'classifier__max_leaf_nodes': 3, 'classifier__min_samples_leaf': 76}",0.8001910741094582,0.7962052962052962,0.7951132951132951,0.7968877968877969,0.7964782964782965,0.7969751517588286,0.001712065439776569,273
144,0.6626978874206543,0.008776132783195965,0.03412942886352539,0.0014553946331811408,5.853218676424689e-06,0.005444700374096888,5,39,4,"{'classifier__l2_regularization': 5.853218676424689e-06, 'classifier__learning_rate': 0.005444700374096888, 'classifier__max_bins': 5, 'classifier__max_leaf_nodes': 39, 'classifier__min_samples_leaf': 4}",0.7589736590691961,0.758940758940759,0.7635817635817636,0.758940758940759,0.758940758940759,0.7598755398946474,0.0018531556511807228,326
145,0.535158634185791,0.03828277786905371,0.036597251892089844,0.00348850403587124,6.695237628881279e-06,0.016095833408560994,15,28,97,"{'classifier__l2_regularization': 6.695237628881279e-06, 'classifier__learning_rate': 0.016095833408560994, 'classifier__max_bins': 15, 'classifier__max_leaf_nodes': 28, 'classifier__min_samples_leaf': 97}",0.838269414494336,0.8443898443898444,0.8416598416598416,0.8382473382473382,0.8374283374283374,0.8399989552439395,0.002634615738181424,140
146,0.5511607170104981,0.05115323350043797,0.025867509841918945,0.0021986460240514118,8.404765194807802e-06,0.19362797182245747,18,103,2,"{'classifier__l2_regularization': 8.404765194807802e-06, 'classifier__learning_rate': 0.19362797182245747, 'classifier__max_bins': 18, 'classifier__max_leaf_nodes': 103, 'classifier__min_samples_leaf': 2}",0.8489149720212911,0.8547638547638547,0.8572208572208572,0.8472563472563472,0.8479388479388479,0.8512189758402396,0.004008961078164599,97
147,1.91604642868042,0.14425704019372781,0.035812759399414064,0.0021677879435085512,0.0014091201095140652,0.046236182176766706,2,238,1,"{'classifier__l2_regularization': 0.0014091201095140652, 'classifier__learning_rate': 0.046236182176766706, 'classifier__max_bins': 2, 'classifier__max_leaf_nodes': 238, 'classifier__min_samples_leaf': 1}",0.8067421864337382,0.7978432978432979,0.7998907998907999,0.7974337974337974,0.8022113022113022,0.8008242767625872,0.003411699252209829,260
148,0.2840437889099121,0.043798102002641545,0.02763218879699707,0.002306463716934358,0.00017769654677953853,0.5366116201213433,186,121,70,"{'classifier__l2_regularization': 0.00017769654677953853, 'classifier__learning_rate': 0.5366116201213433, 'classifier__max_bins': 186, 'classifier__max_leaf_nodes': 121, 'classifier__min_samples_leaf': 70}",0.8633820117374096,0.8618618618618619,0.8632268632268633,0.8592683592683593,0.8626808626808626,0.8620839917550713,0.0015049514256164913,24
149,0.6037973403930664,0.023700789025508498,0.03594255447387695,0.0008526917738279721,0.0096157335529796,0.0064943775335827725,27,49,43,"{'classifier__l2_regularization': 0.0096157335529796, 'classifier__learning_rate': 0.0064943775335827725, 'classifier__max_bins': 27, 'classifier__max_leaf_nodes': 49, 'classifier__min_samples_leaf': 43}",0.8171147809471817,0.806033306033306,0.8046683046683046,0.8005733005733006,0.8053508053508054,0.8067480995145797,0.005520600206388044,224
150,0.30956006050109863,0.06077931871834013,0.02622666358947754,0.0030789859767030906,4.603464707919389e-05,0.3803128335874261,8,74,91,"{'classifier__l2_regularization': 4.603464707919389e-05, 'classifier__learning_rate': 0.3803128335874261, 'classifier__max_bins': 8, 'classifier__max_leaf_nodes': 74, 'classifier__min_samples_leaf': 91}",0.8388153405213593,0.8424788424788425,0.8393393393393394,0.8423423423423423,0.8427518427518428,0.8411455414867455,0.0017019065963864506,135
151,0.1592228889465332,0.011037418341615835,0.022442722320556642,0.002120045287659853,735.4465988270317,4.616085835647925,13,54,3,"{'classifier__l2_regularization': 735.4465988270317, 'classifier__learning_rate': 4.616085835647925, 'classifier__max_bins': 13, 'classifier__max_leaf_nodes': 54, 'classifier__min_samples_leaf': 3}",0.768117920021837,0.7702702702702703,0.7708162708162708,0.7702702702702703,0.7735462735462736,0.7706042009849844,0.0017381241061213528,319
152,0.2417956829071045,0.009290681647647377,0.030850744247436522,0.002914173279798201,0.007274233325432463,0.011397797855509617,48,8,15,"{'classifier__l2_regularization': 0.007274233325432463, 'classifier__learning_rate': 0.011397797855509617, 'classifier__max_bins': 48, 'classifier__max_leaf_nodes': 8, 'classifier__min_samples_leaf': 15}",0.812747372730995,0.8106743106743107,0.8098553098553098,0.8079443079443079,0.8101283101283101,0.8102699222666466,0.0015428370110402742,215
153,0.08754472732543946,0.004016422745270885,0.02172250747680664,0.0016844478593769604,0.34449621103336875,9.497829427988902,20,2,50,"{'classifier__l2_regularization': 0.34449621103336875, 'classifier__learning_rate': 9.497829427988902, 'classifier__max_bins': 20, 'classifier__max_leaf_nodes': 2, 'classifier__min_samples_leaf': 50}",0.2845639415859151,0.2798252798252798,0.27559377559377557,0.28883428883428885,0.28856128856128854,0.2834757148801096,0.005122738620217165,496
154,0.17815818786621093,0.02761381996177057,0.02597465515136719,0.002754721335116301,0.06870225868484553,0.37473954689148303,21,21,9,"{'classifier__l2_regularization': 0.06870225868484553, 'classifier__learning_rate': 0.37473954689148303, 'classifier__max_bins': 21, 'classifier__max_leaf_nodes': 21, 'classifier__min_samples_leaf': 9}",0.8524634911969429,0.8604968604968605,0.8592683592683593,0.8554463554463555,0.8555828555828556,0.8566515843982747,0.0028902782483890576,47
155,1.8110149383544922,0.10946116480253049,0.03853602409362793,0.0018201696526213354,0.02851131617920654,0.005605503890878114,21,179,27,"{'classifier__l2_regularization': 0.02851131617920654, 'classifier__learning_rate': 0.005605503890878114, 'classifier__max_bins': 21, 'classifier__max_leaf_nodes': 179, 'classifier__min_samples_leaf': 27}",0.8135662617715299,0.8147693147693148,0.8083538083538083,0.8068523068523068,0.8082173082173082,0.8103517999928537,0.0031825046519093677,214
156,0.4871957302093506,0.04330551150375571,0.032288217544555665,0.002364524773139325,0.011667589961740384,0.09880891149690367,6,43,5,"{'classifier__l2_regularization': 0.011667589961740384, 'classifier__learning_rate': 0.09880891149690367, 'classifier__max_bins': 6, 'classifier__max_leaf_nodes': 43, 'classifier__min_samples_leaf': 5}",0.8259860788863109,0.837974337974338,0.8361998361998362,0.8314223314223315,0.8307398307398307,0.8324644830445296,0.004250684428544906,163
157,0.2798818588256836,0.02352263665099486,0.029606389999389648,0.0019024827186418678,0.010972129904974658,0.13490640467587567,13,26,2,"{'classifier__l2_regularization': 0.010972129904974658, 'classifier__learning_rate': 0.13490640467587567, 'classifier__max_bins': 13, 'classifier__max_leaf_nodes': 26, 'classifier__min_samples_leaf': 2}",0.8412720076429644,0.8488943488943489,0.8475293475293475,0.8439803439803439,0.846983346983347,0.8457318790060704,0.0027479668304544185,111
158,0.13212838172912597,0.015239204622715875,0.02208571434020996,0.001885198795263552,0.0005147717438586284,1.2681454321552494,2,7,2,"{'classifier__l2_regularization': 0.0005147717438586284, 'classifier__learning_rate': 1.2681454321552494, 'classifier__max_bins': 2, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 2}",0.8057868158864474,0.7873327873327873,0.8008463008463008,0.7981162981162981,0.7996177996177997,0.7983400003599266,0.006075823497701045,266
159,0.33942527770996095,0.05053574813860665,0.027613115310668946,0.002290243387662482,2.504113469883856e-05,0.18558372999882636,6,55,44,"{'classifier__l2_regularization': 2.504113469883856e-05, 'classifier__learning_rate': 0.18558372999882636, 'classifier__max_bins': 6, 'classifier__max_leaf_nodes': 55, 'classifier__min_samples_leaf': 44}",0.8281697829944042,0.8342888342888343,0.8337428337428338,0.8307398307398307,0.8314223314223315,0.8316727226376468,0.002206035781995181,167
160,0.48648223876953123,0.011875285163542814,0.03388199806213379,0.0010514247293097762,821.0261198125096,0.09548748679920017,17,35,1,"{'classifier__l2_regularization': 821.0261198125096, 'classifier__learning_rate': 0.09548748679920017, 'classifier__max_bins': 17, 'classifier__max_leaf_nodes': 35, 'classifier__min_samples_leaf': 1}",0.8435921932578135,0.8542178542178542,0.8523068523068523,0.8483483483483484,0.8512148512148512,0.8499360198691439,0.003697436906312751,103
161,0.2832451343536377,0.041054746350100604,0.028295612335205077,0.0018091046162219,0.8915690486541015,0.16986803892632385,9,20,6,"{'classifier__l2_regularization': 0.8915690486541015, 'classifier__learning_rate': 0.16986803892632385, 'classifier__max_bins': 9, 'classifier__max_leaf_nodes': 20, 'classifier__min_samples_leaf': 6}",0.8414084891497202,0.8427518427518428,0.8411138411138411,0.8394758394758395,0.8372918372918373,0.8404083699566162,0.001874682994229683,138
162,0.12121796607971191,0.008100638174962161,0.0243196964263916,0.0009096945964193929,0.0016524369775588596,0.8241587019594065,78,14,76,"{'classifier__l2_regularization': 0.0016524369775588596, 'classifier__learning_rate': 0.8241587019594065, 'classifier__max_bins': 78, 'classifier__max_leaf_nodes': 14, 'classifier__min_samples_leaf': 76}",0.8513716391428962,0.853944853944854,0.852989352989353,0.8501228501228502,0.855992355992356,0.8528842104384617,0.0020351693347068745,83
163,0.09495663642883301,0.010280500528190122,0.021526098251342773,0.0013932586274682508,4.1981765824034765e-05,3.703547510663936,17,20,1,"{'classifier__l2_regularization': 4.1981765824034765e-05, 'classifier__learning_rate': 3.703547510663936, 'classifier__max_bins': 17, 'classifier__max_leaf_nodes': 20, 'classifier__min_samples_leaf': 1}",0.21318411355261363,0.7145782145782146,0.7181272181272181,0.702020202020202,0.6833196833196833,0.6062458863195863,0.19690808652548183,475
164,0.16139745712280273,0.009002466276143359,0.02783660888671875,0.0016552876538720078,1.250442680455698e-05,0.716402577258565,190,3,25,"{'classifier__l2_regularization': 1.250442680455698e-05, 'classifier__learning_rate': 0.716402577258565, 'classifier__max_bins': 190, 'classifier__max_leaf_nodes': 3, 'classifier__min_samples_leaf': 25}",0.8628360857103863,0.8712803712803713,0.8712803712803713,0.8644553644553644,0.8665028665028665,0.8672710118458721,0.003473799460903992,9
165,0.1458582401275635,0.0214254385813897,0.0245485782623291,0.0021699673252066035,0.027420378476163777,0.4589074282701341,50,5,1,"{'classifier__l2_regularization': 0.027420378476163777, 'classifier__learning_rate': 0.4589074282701341, 'classifier__max_bins': 50, 'classifier__max_leaf_nodes': 5, 'classifier__min_samples_leaf': 1}",0.8524634911969429,0.8574938574938575,0.8546273546273546,0.8514878514878514,0.8521703521703522,0.8536485813952718,0.0021910043115703393,78
166,0.1174504280090332,0.0069391867015418445,0.02316174507141113,0.002951371850211408,0.00042384995299787377,3.998170969242104,2,39,85,"{'classifier__l2_regularization': 0.00042384995299787377, 'classifier__learning_rate': 3.998170969242104, 'classifier__max_bins': 2, 'classifier__max_leaf_nodes': 39, 'classifier__min_samples_leaf': 85}",0.5481097311314317,0.6946491946491946,0.48907998907998906,0.7446082446082446,0.4707889707889708,0.5894472260515661,0.11045772780743446,478
167,0.21152377128601074,0.015140365743885682,0.020838308334350585,0.000405084473427964,0.0061363906307048055,3.5901480072565484,58,185,3,"{'classifier__l2_regularization': 0.0061363906307048055, 'classifier__learning_rate': 3.5901480072565484, 'classifier__max_bins': 58, 'classifier__max_leaf_nodes': 185, 'classifier__min_samples_leaf': 3}",0.584140848914972,0.7366912366912367,0.741059241059241,0.7581217581217581,0.7605787605787606,0.7161183690731937,0.06663987831465644,429
168,0.31827759742736816,0.038338381405501665,0.02706880569458008,0.0022201029668882325,7.446493174349097,0.13652878396520088,2,11,6,"{'classifier__l2_regularization': 7.446493174349097, 'classifier__learning_rate': 0.13652878396520088, 'classifier__max_bins': 2, 'classifier__max_leaf_nodes': 11, 'classifier__min_samples_leaf': 6}",0.8066057049269824,0.8037128037128037,0.803985803985804,0.797979797979798,0.8041223041223041,0.8032812829455385,0.0028477149099306173,241
169,0.19382123947143554,0.007717372358274233,0.028876447677612306,0.001369891600150372,0.34854261073716464,0.13915029554682562,6,2,67,"{'classifier__l2_regularization': 0.34854261073716464, 'classifier__learning_rate': 0.13915029554682562, 'classifier__max_bins': 6, 'classifier__max_leaf_nodes': 2, 'classifier__min_samples_leaf': 67}",0.8180701514944725,0.8142233142233142,0.8157248157248157,0.8158613158613158,0.8147693147693148,0.8157297824146467,0.0013180741750471573,201
170,0.2772069931030273,0.014596809328902657,0.03427557945251465,0.0036486681226942656,0.023627959423745466,0.004500368722935153,66,9,2,"{'classifier__l2_regularization': 0.023627959423745466, 'classifier__learning_rate': 0.004500368722935153, 'classifier__max_bins': 66, 'classifier__max_leaf_nodes': 9, 'classifier__min_samples_leaf': 2}",0.7915927391838405,0.786923286923287,0.7956592956592956,0.7878787878787878,0.7878787878787878,0.7899865795047999,0.003256648277028942,291
171,0.8002735614776612,0.14468453157782227,0.03801636695861817,0.002409025190539931,0.3586220065209424,0.0359320391792968,49,59,17,"{'classifier__l2_regularization': 0.3586220065209424, 'classifier__learning_rate': 0.0359320391792968, 'classifier__max_bins': 49, 'classifier__max_leaf_nodes': 59, 'classifier__min_samples_leaf': 17}",0.8508257131158729,0.8595413595413596,0.8569478569478569,0.8535353535353535,0.8569478569478569,0.85555962801766,0.0030402691502291047,54
172,0.6075939178466797,0.03021000958858703,0.03558926582336426,0.0012752581348664006,0.028907030724303194,0.05072366236993679,11,45,4,"{'classifier__l2_regularization': 0.028907030724303194, 'classifier__learning_rate': 0.05072366236993679, 'classifier__max_bins': 11, 'classifier__max_leaf_nodes': 45, 'classifier__min_samples_leaf': 4}",0.8401801555889177,0.8510783510783511,0.8465738465738466,0.8405678405678406,0.8435708435708436,0.84439420747596,0.004062163153712708,122
173,0.22358956336975097,0.04266550509497022,0.026508808135986328,0.0013706416412608495,264.300038644168,1.9337595937701122,2,14,95,"{'classifier__l2_regularization': 264.300038644168, 'classifier__learning_rate': 1.9337595937701122, 'classifier__max_bins': 2, 'classifier__max_leaf_nodes': 14, 'classifier__min_samples_leaf': 95}",0.8056503343796916,0.8042588042588042,0.8000273000273,0.797979797979798,0.8013923013923014,0.801861707607579,0.002784039543450068,252
174,0.32598128318786623,0.05826395966675976,0.02742633819580078,0.0015587157188949765,0.008431941451635646,0.4496892001048301,184,80,68,"{'classifier__l2_regularization': 0.008431941451635646, 'classifier__learning_rate': 0.4496892001048301, 'classifier__max_bins': 184, 'classifier__max_leaf_nodes': 80, 'classifier__min_samples_leaf': 68}",0.8685683089941313,0.8659568659568659,0.87005187005187,0.8618618618618619,0.8659568659568659,0.866479154564319,0.0027926268947249503,11
175,0.5506815910339355,0.07368516490578987,0.02830162048339844,0.001867380103711153,2.8290014081496713e-05,0.15063334700135442,27,126,2,"{'classifier__l2_regularization': 2.8290014081496713e-05, 'classifier__learning_rate': 0.15063334700135442, 'classifier__max_bins': 27, 'classifier__max_leaf_nodes': 126, 'classifier__min_samples_leaf': 2}",0.8476866384604886,0.8538083538083538,0.8538083538083538,0.8488943488943489,0.8516243516243516,0.8511644093191795,0.0025076082758556722,98
176,0.12913756370544432,0.010006402969102402,0.02498602867126465,0.0035111083195752675,0.0650239583257542,0.8753421249970489,54,6,94,"{'classifier__l2_regularization': 0.0650239583257542, 'classifier__learning_rate': 0.8753421249970489, 'classifier__max_bins': 54, 'classifier__max_leaf_nodes': 6, 'classifier__min_samples_leaf': 94}",0.8554660843455711,0.861998361998362,0.8549003549003549,0.8535353535353535,0.857084357084357,0.8565969023727996,0.0029306477851639328,48
177,0.29634838104248046,0.015973148763065114,0.031448888778686526,0.0029376111502457313,0.0024115983432641363,0.11523795565028079,27,15,2,"{'classifier__l2_regularization': 0.0024115983432641363, 'classifier__learning_rate': 0.11523795565028079, 'classifier__max_bins': 27, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 2}",0.8512351576361403,0.8596778596778597,0.8544908544908545,0.8513513513513513,0.8558558558558559,0.8545222158024124,0.0031374950470050935,67
178,0.1458454132080078,0.017096982304805778,0.02254657745361328,0.0011206091548334688,1.2126357102266849e-06,1.3633677011814815,32,45,4,"{'classifier__l2_regularization': 1.2126357102266849e-06, 'classifier__learning_rate': 1.3633677011814815, 'classifier__max_bins': 32, 'classifier__max_leaf_nodes': 45, 'classifier__min_samples_leaf': 4}",0.8388153405213593,0.8407043407043407,0.8431613431613432,0.8363363363363363,0.8372918372918373,0.8392618396030433,0.0024464577383659235,143
179,0.2580151081085205,0.012107290513157367,0.03360052108764648,0.0016470736008543298,0.004848055242737431,0.09212746554514471,28,7,1,"{'classifier__l2_regularization': 0.004848055242737431, 'classifier__learning_rate': 0.09212746554514471, 'classifier__max_bins': 28, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 1}",0.851508120649652,0.8588588588588588,0.853944853944854,0.852989352989353,0.8527163527163527,0.8540035078318141,0.0025491217859853047,75
180,0.3532413959503174,0.032083138305730674,0.024288702011108398,0.0013752714536478861,0.17047439985126467,1.85631727792807,21,190,11,"{'classifier__l2_regularization': 0.17047439985126467, 'classifier__learning_rate': 1.85631727792807, 'classifier__max_bins': 21, 'classifier__max_leaf_nodes': 190, 'classifier__min_samples_leaf': 11}",0.8010099631499932,0.8018018018018018,0.8012558012558012,0.8061698061698062,0.7586677586677587,0.7937810262090322,0.01765721415596064,283
181,0.20122237205505372,0.00970784980429386,0.030430984497070313,0.0025482945953498905,0.005290807100450668,0.009729198569379536,189,3,3,"{'classifier__l2_regularization': 0.005290807100450668, 'classifier__learning_rate': 0.009729198569379536, 'classifier__max_bins': 189, 'classifier__max_leaf_nodes': 3, 'classifier__min_samples_leaf': 3}",0.8001910741094582,0.795932295932296,0.7947037947037947,0.7964782964782965,0.795932295932296,0.7966475514312282,0.0018647558168924379,274
182,0.4381535530090332,0.023819408970465375,0.03394970893859863,0.0015277267428390627,3.7850350870809186,0.0010530949600142325,3,19,23,"{'classifier__l2_regularization': 3.7850350870809186, 'classifier__learning_rate': 0.0010530949600142325, 'classifier__max_bins': 3, 'classifier__max_leaf_nodes': 19, 'classifier__min_samples_leaf': 23}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,327
